store_id;store_name;store_address;store_location;description
1369;STORE_1369;обл Волгоградская,р-н Городищенский,с Карповка,ул 51 Гвардейской Дивизии,д 2А;;
1370;STORE_1370;обл Волгоградская,р-н Дубовский,с Оленье,ул Центральная,д 13;;
1371;STORE_1371;Респ Коми,р-н Удорский,с Ёртом,д 89/2;;
1372;STORE_1372;обл Волгоградская,г Волгоград,ул КИМ,д 5;;ост. «Ворошиловский ТЦ», «Профсоюзная»
1373;STORE_1373;обл Волгоградская,р-н Урюпинский,ст-ца Михайловская,ул Октябрьская,д 15;;
1374;STORE_1374;обл Волгоградская,р-н Чернышковский,х Нижняя Вербовка;;
1375;STORE_1375;обл Астраханская,р-н Камызякский,г Камызяк,ул Ленина,д 22;;
1376;STORE_1376;обл Тверская,р-н Бежецкий,г Бежецк,ул Большая,д 29-31;;Дом культуры г. Бежецк
1377;STORE_1377;обл Нижегородская,г Кулебаки,пл Ленина,д 2;;
1378;STORE_1378;обл Пензенская,р-н Лунинский,рп Лунино,ул Юбилейная,д 2;;
1379;STORE_1379;обл Свердловская,р-н Невьянский,г Невьянск,ул Малышева,д 1;;
1380;STORE_1380;обл Кемеровская,г Осинники,ул Кирова,д 19;;
1381;STORE_1381;обл Ярославская,р-н Ярославский,с Красное,д 100;;
1382;STORE_1382;обл Ярославская,р-н Ярославский,д Мокеевское,д 34;;
1383;STORE_1383;край Камчатский,р-н Елизовский,с Коряки,ул Вилкова,д 1/1;;от автостанции г. Елизово маршруты №№ 113, 116, 117, 122
1384;STORE_1384;обл Кировская,р-н Котельничский,п Юбилейный,ул Октябрьская,д 20;;
1385;STORE_1385;респ Коми,г Инта,ул Южная,д 8А;;
1386;STORE_1386;обл Самарская,р-н Большеглушицкий,с Мокша,ул Юбилейная,д 2;;автобус «Самара – Мокша – Правда»
1387;STORE_1387;обл Тамбовская,г Уварово,мкр 1,д 4а;;
1388;STORE_1388;край Камчатский,р-н Елизовский,п Пионерский,ул Виталия Бонивура,д 2/1;;
1389;STORE_1389;обл Липецкая,р-н Лебедянский,с Сурки,ул Новая,д 44;;
1390;STORE_1390;обл Архангельская,р-н Онежский,п Мудьюга,ул Железнодорожная,д 30;;
1391;STORE_1391;обл Архангельская,р-н Онежский,п Кодино,ул Пролетарская,д 25;;
1392;STORE_1392;обл Вологодская,р-н Кадуйский,п Хохлово,ул Строителей,д 5;;
1393;STORE_1393;обл Вологодская,р-н Шекснинский,рп Шексна,ул Шлюзовая,д 7;;
1394;STORE_1394;край Камчатский,р-н Елизовский,г Елизово,ул Ленина,д 26;;автобус № 8
1395;STORE_1395;край Камчатский,р-н Елизовский,п Термальный,ул Ленина,д 1;;
1396;STORE_1396;обл Липецкая,р-н Лебедянский,г Лебедянь,ул Советская,д 10;;
1397;STORE_1397;обл Тульская,р-н Щекинский,п Ломинцевский,ул Торговая,д 3;;
1398;STORE_1398;обл Ярославская,р-н Ярославский,с Сарафоново,д 56;;автобус № 102
1399;STORE_1399;обл Свердловская,г Полевской,с Мраморское,ул 1 Мая,34;;
1400;STORE_1400;обл Ярославская,р-н Мышкинский,д Галачевская,д 3;;
1401;STORE_1401;обл Челябинская,г Магнитогорск,ул Московская,д 17;;
1402;STORE_1402;обл Костромская,р-н Поназыревский,п Якшанга,ул Мира,д 1;;
1403;STORE_1403;обл Липецкая,р-н Хлевенский,с Нижняя Колыбелька,ул Центральная,д 50;;
1404;STORE_1404;обл Псковская,р-н Великолукский,д Марьино;;автобус «Великие Луки – Марьино»
1405;STORE_1405;обл Липецкая,р-н Хлевенский,с Дмитряшевка,ул Ленина,д 38;;
1406;STORE_1406;обл Липецкая,р-н Хлевенский,с Новое Дубовое,ул Советская,д 103;;
1407;STORE_1407;обл Липецкая,р-н Хлевенский,с Фомино-Негачевка,ул Центральная,д 21;;
1408;STORE_1408;обл Липецкая,р-н Хлевенский,с Отскочное,ул Центральная,д 2;;
1409;STORE_1409;обл Ульяновская,р-н Вешкаймский,рп Вешкайма,ул Комсомольская,д 3;;
1410;STORE_1410;г Москва,г Москва,ул Западная,д 1;;
1411;STORE_1411;г Москва,г Москва,ул Мартеновская,д 7;;
1412;STORE_1412;г Москва,г Москва,ул Вешняковская,д 12Д;;
1413;STORE_1413;обл Кировская,р-н Юрьянский,с Монастырское,ул Тополиная,д 18;;
1414;STORE_1414;обл Пензенская,р-н Нижнеломовский,г Нижний Ломов,ул Московская,д 78;;
1415;STORE_1415;обл Ярославская,р-н Угличский,д Белоусово,д 20;;
1416;STORE_1416;обл Ярославская,р-н Угличский,д Ново,ул Центральная,д 20;;
1417;STORE_1417;край Красноярский,р-н Тасеевский,с Тасеево,пер Центральный,д  1;;
1418;STORE_1418;край Красноярский,р-н Манский,с Шалинское,ул Ленина,д 33;;
1419;STORE_1419;край Красноярский,р-н Манский,с Нарва,ул Заводская,д 7;;
1420;STORE_1420;край Краснодарский,р-н Белореченский,ст-ца Рязанская,ул Первомайская,д 108;;
1421;STORE_1421;обл Кировская,р-н Котельничский,п Комсомольский,ул Октябрьская,д 3б;;
1422;STORE_1422;АО Ямало-Ненецкий,г Муравленко,ул Ленина,д 55;;
1423;STORE_1423;обл Кировская,р-н Котельничский,с/п Юрьевское,ул Полевая,д 4;;
1424;STORE_1424;край Краснодарский,р-н Белореченский,п Степной,ул Энгельса,д 13;;
1425;STORE_1425;обл Калининградская,г Светлый,ул Калинина,д 2;;
1426;STORE_1426;обл Астраханская,р-н Черноярский,с Старица,пл Мира,д 2А;;
1427;STORE_1427;обл Костромская,р-н Галичский,г Галич,ул Свободы,д 6;;второй этаж
1428;STORE_1428;обл Костромская,р-н Поназыревский,п Полдневица,ул Ленина,д 6;;
1429;STORE_1429;обл Саратовская,г Балаково,ул Коммунистическая,д 124;;Автобусы № 10, 21 до ост. «Дзержинский», № 10А, 15 до ост. «Московская»
